sample_index,sample_path,target,plaintext_logit_0,plaintext_logit_1,secure_logit_0,secure_logit_1,plaintext_prob_0,plaintext_prob_1,secure_prob_0,secure_prob_1,logit_0_abs_diff,logit_1_abs_diff,prob_0_abs_diff,prob_1_abs_diff,plaintext_argmax,secure_argmax,plaintext_threshold_pred,secure_threshold_pred
101,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00395.png,0,-0.015300455503165722,0.27403026819229126,-0.015300455503165722,0.27403026819229126,0.4281677305698395,0.5718322992324829,0.4281677305698395,0.5718322992324829,0.0,0.0,0.0,0.0,1,1,1,1
102,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00403.png,0,-0.07565321773290634,0.31323713064193726,-0.07565321773290634,0.31323713064193726,0.4039844572544098,0.5960155725479126,0.4039844572544098,0.5960155725479126,0.0,0.0,0.0,0.0,1,1,1,1
103,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00406.png,0,-0.04250701889395714,0.2813628017902374,-0.04250701889395714,0.2813628017902374,0.419732928276062,0.580267071723938,0.419732928276062,0.580267071723938,0.0,0.0,0.0,0.0,1,1,1,1
104,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00409.png,0,-0.13214388489723206,0.3671385645866394,-0.13214388489723206,0.3671385645866394,0.377709299325943,0.6222906708717346,0.377709299325943,0.6222906708717346,0.0,0.0,0.0,0.0,1,1,1,1
105,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00411.png,0,0.08708204329013824,0.17626149952411652,0.08708204329013824,0.17626149952411652,0.47771990299224854,0.5222800970077515,0.47771990299224854,0.5222800970077515,0.0,0.0,0.0,0.0,1,1,1,1
106,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00416.png,0,-0.03862733021378517,0.30101871490478516,-0.03862733021378517,0.30101871490478516,0.4158954620361328,0.5841045379638672,0.4158954620361328,0.5841045379638672,0.0,0.0,0.0,0.0,1,1,1,1
107,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00417.png,0,-0.05376782268285751,0.3174249827861786,-0.05376782268285751,0.3174249827861786,0.4082528054714203,0.5917471647262573,0.4082528054714203,0.5917471647262573,0.0,0.0,0.0,0.0,1,1,1,1
108,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00420.png,0,0.12727196514606476,0.15132883191108704,0.12727196514606476,0.15132883191108704,0.4939860701560974,0.5060139298439026,0.4939860701560974,0.5060139298439026,0.0,0.0,0.0,0.0,1,1,1,1
109,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00424.png,0,0.09927663952112198,0.17540384829044342,0.09927663952112198,0.17540384829044342,0.4809773564338684,0.5190225839614868,0.4809773564338684,0.5190225839614868,0.0,0.0,0.0,0.0,1,1,1,1
110,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00429.png,0,-0.012812831439077854,0.2806987762451172,-0.012812831439077854,0.2806987762451172,0.4271444082260132,0.5728556513786316,0.4271444082260132,0.5728556513786316,0.0,0.0,0.0,0.0,1,1,1,1
111,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00433.png,0,-0.05295107513666153,0.2980121672153473,-0.05295107513666153,0.2980121672153473,0.4131488502025604,0.5868511199951172,0.4131488502025604,0.5868511199951172,0.0,0.0,0.0,0.0,1,1,1,1
112,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00437.png,0,-0.08940333127975464,0.3337816298007965,-0.08940333127975464,0.3337816298007965,0.395754873752594,0.604245126247406,0.395754873752594,0.604245126247406,0.0,0.0,0.0,0.0,1,1,1,1
113,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00438.png,0,-0.038669146597385406,0.29093897342681885,-0.038669146597385406,0.29093897342681885,0.4183359742164612,0.5816640257835388,0.4183359742164612,0.5816640257835388,0.0,0.0,0.0,0.0,1,1,1,1
114,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00454.png,0,-0.11924836784601212,0.3521633744239807,-0.11924836784601212,0.3521633744239807,0.3842821717262268,0.615717887878418,0.3842821717262268,0.615717887878418,0.0,0.0,0.0,0.0,1,1,1,1
115,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00455.png,0,0.013972433283925056,0.25262176990509033,0.013972433283925056,0.25262176990509033,0.44061923027038574,0.5593807697296143,0.44061923027038574,0.5593807697296143,0.0,0.0,0.0,0.0,1,1,1,1
116,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00456.png,0,-0.09655144065618515,0.3472273349761963,-0.09655144065618515,0.3472273349761963,0.39084094762802124,0.6091591119766235,0.39084094762802124,0.6091591119766235,0.0,0.0,0.0,0.0,1,1,1,1
117,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00459.png,0,-0.15141351521015167,0.37926796078681946,-0.15141351521015167,0.37926796078681946,0.3703579604625702,0.6296420693397522,0.3703579604625702,0.6296420693397522,0.0,0.0,0.0,0.0,1,1,1,1
118,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00463.png,0,-0.07609327137470245,0.3193127512931824,-0.07609327137470245,0.3193127512931824,0.4024166166782379,0.5975834131240845,0.4024166166782379,0.5975834131240845,0.0,0.0,0.0,0.0,1,1,1,1
119,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00471.png,0,0.09846600890159607,0.17166396975517273,0.09846600890159607,0.17166396975517273,0.4817086458206177,0.5182912945747375,0.4817086458206177,0.5182912945747375,0.0,0.0,0.0,0.0,1,1,1,1
120,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00476.png,0,-0.09135646373033524,0.3292408287525177,-0.09135646373033524,0.3292408287525177,0.39637383818626404,0.6036261916160583,0.39637383818626404,0.6036261916160583,0.0,0.0,0.0,0.0,1,1,1,1
121,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00478.png,0,0.08165876567363739,0.19321772456169128,0.08165876567363739,0.19321772456169128,0.4721391499042511,0.5278608798980713,0.4721391499042511,0.5278608798980713,0.0,0.0,0.0,0.0,1,1,1,1
122,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00479.png,0,-0.07573665678501129,0.32648688554763794,-0.07573665678501129,0.32648688554763794,0.40077823400497437,0.5992217659950256,0.40077823400497437,0.5992217659950256,0.0,0.0,0.0,0.0,1,1,1,1
123,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00483.png,0,0.006843377370387316,0.2517634332180023,0.006843377370387316,0.2517634332180023,0.43907424807548523,0.5609257817268372,0.43907424807548523,0.5609257817268372,0.0,0.0,0.0,0.0,1,1,1,1
124,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00484.png,0,-0.15110144019126892,0.374584823846817,-0.15110144019126892,0.374584823846817,0.37152358889579773,0.6284764409065247,0.37152358889579773,0.6284764409065247,0.0,0.0,0.0,0.0,1,1,1,1
125,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00490.png,0,-0.2570509910583496,0.47046858072280884,-0.2570509910583496,0.47046858072280884,0.3257392644882202,0.6742607355117798,0.3257392644882202,0.6742607355117798,0.0,0.0,0.0,0.0,1,1,1,1
126,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00491.png,0,-0.06229068711400032,0.3014165759086609,-0.06229068711400032,0.3014165759086609,0.41006243228912354,0.5899375677108765,0.41006243228912354,0.5899375677108765,0.0,0.0,0.0,0.0,1,1,1,1
127,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00496.png,0,-0.06257489323616028,0.30884429812431335,-0.06257489323616028,0.30884429812431335,0.40819814801216125,0.5918018817901611,0.40819814801216125,0.5918018817901611,0.0,0.0,0.0,0.0,1,1,1,1
128,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00498.png,0,-0.018061239272356033,0.2702101469039917,-0.018061239272356033,0.2702101469039917,0.4284270703792572,0.5715728402137756,0.4284270703792572,0.5715728402137756,0.0,0.0,0.0,0.0,1,1,1,1
129,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00500.png,0,0.022948896512389183,0.23112520575523376,0.022948896512389183,0.23112520575523376,0.44814303517341614,0.5518569350242615,0.44814303517341614,0.5518569350242615,0.0,0.0,0.0,0.0,1,1,1,1
130,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00502.png,0,0.036776378750801086,0.23336829245090485,0.036776378750801086,0.23336829245090485,0.45100972056388855,0.5489903092384338,0.45100972056388855,0.5489903092384338,0.0,0.0,0.0,0.0,1,1,1,1
131,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00505.png,0,0.009534571319818497,0.24210789799690247,0.009534571319818497,0.24210789799690247,0.4421173334121704,0.5578826665878296,0.4421173334121704,0.5578826665878296,0.0,0.0,0.0,0.0,1,1,1,1
132,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00509.png,0,-0.17409315705299377,0.3886338472366333,-0.17409315705299377,0.3886338472366333,0.3629167377948761,0.6370832920074463,0.3629167377948761,0.6370832920074463,0.0,0.0,0.0,0.0,1,1,1,1
133,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00519.png,0,-0.042016979306936264,0.2920656204223633,-0.042016979306936264,0.2920656204223633,0.41724756360054016,0.5827524065971375,0.41724756360054016,0.5827524065971375,0.0,0.0,0.0,0.0,1,1,1,1
134,/data/wyb/pneumoniamnist_imagefolder_subset/val/0/00522.png,0,0.02760474383831024,0.23409269750118256,0.02760474383831024,0.23409269750118256,0.4485606253147125,0.5514393448829651,0.4485606253147125,0.5514393448829651,0.0,0.0,0.0,0.0,1,1,1,1
135,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00000.png,1,-0.5324922204017639,0.7338488101959229,-0.5324922204017639,0.7338488101959229,0.2198842465877533,0.7801157236099243,0.2198842465877533,0.7801157236099243,0.0,0.0,0.0,0.0,1,1,1,1
136,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00001.png,1,-0.29997193813323975,0.4967847168445587,-0.29997193813323975,0.4967847168445587,0.31071972846984863,0.6892802119255066,0.31071972846984863,0.6892802119255066,0.0,0.0,0.0,0.0,1,1,1,1
137,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00002.png,1,-0.4336931109428406,0.6276389956474304,-0.4336931109428406,0.6276389956474304,0.2570549547672272,0.7429450154304504,0.2570549547672272,0.7429450154304504,0.0,0.0,0.0,0.0,1,1,1,1
138,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00004.png,1,-0.33800074458122253,0.5384841561317444,-0.33800074458122253,0.5384841561317444,0.29390671849250793,0.7060932517051697,0.29390671849250793,0.7060932517051697,0.0,0.0,0.0,0.0,1,1,1,1
139,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00005.png,1,-0.33002588152885437,0.5291928648948669,-0.33002588152885437,0.5291928648948669,0.2975026071071625,0.7024974226951599,0.2975026071071625,0.7024974226951599,0.0,0.0,0.0,0.0,1,1,1,1
140,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00006.png,1,-0.33538129925727844,0.5404665470123291,-0.33538129925727844,0.5404665470123291,0.2940389811992645,0.7059611082077026,0.2940389811992645,0.7059611082077026,0.0,0.0,0.0,0.0,1,1,1,1
141,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00008.png,1,-0.44700226187705994,0.6457127928733826,-0.44700226187705994,0.6457127928733826,0.2511073648929596,0.7488926649093628,0.2511073648929596,0.7488926649093628,0.0,0.0,0.0,0.0,1,1,1,1
142,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00009.png,1,-0.08460838347673416,0.3173774182796478,-0.08460838347673416,0.3173774182796478,0.4008353352546692,0.5991646647453308,0.4008353352546692,0.5991646647453308,0.0,0.0,0.0,0.0,1,1,1,1
143,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00010.png,1,-0.5195471048355103,0.7174348831176758,-0.5195471048355103,0.7174348831176758,0.2249617576599121,0.7750382423400879,0.2249617576599121,0.7750382423400879,0.0,0.0,0.0,0.0,1,1,1,1
144,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00012.png,1,-0.40078073740005493,0.6018324494361877,-0.40078073740005493,0.6018324494361877,0.26842793822288513,0.7315720915794373,0.26842793822288513,0.7315720915794373,0.0,0.0,0.0,0.0,1,1,1,1
145,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00013.png,1,-0.5326607823371887,0.734045684337616,-0.5326607823371887,0.734045684337616,0.21982157230377197,0.780178427696228,0.21982157230377197,0.780178427696228,0.0,0.0,0.0,0.0,1,1,1,1
146,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00015.png,1,-0.37523117661476135,0.5799563527107239,-0.37523117661476135,0.5799563527107239,0.27784276008605957,0.7221572399139404,0.27784276008605957,0.7221572399139404,0.0,0.0,0.0,0.0,1,1,1,1
147,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00016.png,1,-0.20754598081111908,0.4395609498023987,-0.20754598081111908,0.4395609498023987,0.3436417877674103,0.6563582420349121,0.3436417877674103,0.6563582420349121,0.0,0.0,0.0,0.0,1,1,1,1
148,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00017.png,1,-0.3171640634536743,0.5272483229637146,-0.3171640634536743,0.5272483229637146,0.30060628056526184,0.6993936896324158,0.30060628056526184,0.6993936896324158,0.0,0.0,0.0,0.0,1,1,1,1
149,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00018.png,1,-0.4406353235244751,0.6369920372962952,-0.4406353235244751,0.6369920372962952,0.25395527482032776,0.7460447549819946,0.25395527482032776,0.7460447549819946,0.0,0.0,0.0,0.0,1,1,1,1
150,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00019.png,1,-0.4341318607330322,0.6336497068405151,-0.4341318607330322,0.6336497068405151,0.2558251917362213,0.7441748380661011,0.2558251917362213,0.7441748380661011,0.0,0.0,0.0,0.0,1,1,1,1
151,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00020.png,1,-0.3616849482059479,0.5573638677597046,-0.3616849482059479,0.5573638677597046,0.28515174984931946,0.7148482203483582,0.28515174984931946,0.7148482203483582,0.0,0.0,0.0,0.0,1,1,1,1
152,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00021.png,1,-0.43817296624183655,0.6380758881568909,-0.43817296624183655,0.6380758881568909,0.2542165219783783,0.7457834482192993,0.2542165219783783,0.7457834482192993,0.0,0.0,0.0,0.0,1,1,1,1
153,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00023.png,1,-0.42584940791130066,0.6270476579666138,-0.42584940791130066,0.6270476579666138,0.2586691677570343,0.7413308620452881,0.2586691677570343,0.7413308620452881,0.0,0.0,0.0,0.0,1,1,1,1
154,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00024.png,1,-0.15687716007232666,0.3931230306625366,-0.15687716007232666,0.3931230306625366,0.3658643662929535,0.6341356039047241,0.3658643662929535,0.6341356039047241,0.0,0.0,0.0,0.0,1,1,1,1
155,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00025.png,1,-0.264944851398468,0.4831511080265045,-0.264944851398468,0.4831511080265045,0.3212363123893738,0.6787636876106262,0.3212363123893738,0.6787636876106262,0.0,0.0,0.0,0.0,1,1,1,1
156,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00026.png,1,-0.3614775538444519,0.5666759014129639,-0.3614775538444519,0.5666759014129639,0.2832994759082794,0.7167004942893982,0.2832994759082794,0.7167004942893982,0.0,0.0,0.0,0.0,1,1,1,1
157,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00027.png,1,-0.5270820260047913,0.7278079986572266,-0.5270820260047913,0.7278079986572266,0.2218548208475113,0.7781451940536499,0.2218548208475113,0.7781451940536499,0.0,0.0,0.0,0.0,1,1,1,1
158,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00029.png,1,-0.244066059589386,0.4680822193622589,-0.244066059589386,0.4680822193622589,0.3291243314743042,0.6708756685256958,0.3291243314743042,0.6708756685256958,0.0,0.0,0.0,0.0,1,1,1,1
159,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00032.png,1,-0.3104014992713928,0.5205034017562866,-0.3104014992713928,0.5205034017562866,0.3034537732601166,0.6965462565422058,0.3034537732601166,0.6965462565422058,0.0,0.0,0.0,0.0,1,1,1,1
160,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00034.png,1,-0.3680182695388794,0.5662558078765869,-0.3680182695388794,0.5662558078765869,0.2820584177970886,0.7179416418075562,0.2820584177970886,0.7179416418075562,0.0,0.0,0.0,0.0,1,1,1,1
161,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00036.png,1,-0.5830532908439636,0.8072063326835632,-0.5830532908439636,0.8072063326835632,0.19936631619930267,0.8006336688995361,0.19936631619930267,0.8006336688995361,0.0,0.0,0.0,0.0,1,1,1,1
162,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00039.png,1,-0.4287486970424652,0.6235858201980591,-0.4287486970424652,0.6235858201980591,0.25877705216407776,0.7412229180335999,0.25877705216407776,0.7412229180335999,0.0,0.0,0.0,0.0,1,1,1,1
163,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00041.png,1,-0.5009165406227112,0.6972879767417908,-0.5009165406227112,0.6972879767417908,0.23179477453231812,0.7682052254676819,0.23179477453231812,0.7682052254676819,0.0,0.0,0.0,0.0,1,1,1,1
164,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00042.png,1,-0.48231998085975647,0.6785964965820312,-0.48231998085975647,0.6785964965820312,0.23850078880786896,0.7614991664886475,0.23850078880786896,0.7614991664886475,0.0,0.0,0.0,0.0,1,1,1,1
165,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00043.png,1,-0.5055199861526489,0.7040913105010986,-0.5055199861526489,0.7040913105010986,0.22976984083652496,0.770230233669281,0.22976984083652496,0.770230233669281,0.0,0.0,0.0,0.0,1,1,1,1
166,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00044.png,1,-0.37427836656570435,0.5782760977745056,-0.37427836656570435,0.5782760977745056,0.2783713936805725,0.7216286063194275,0.2783713936805725,0.7216286063194275,0.0,0.0,0.0,0.0,1,1,1,1
167,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00047.png,1,-0.38576701283454895,0.5847619771957397,-0.38576701283454895,0.5847619771957397,0.27477505803108215,0.7252248525619507,0.27477505803108215,0.7252248525619507,0.0,0.0,0.0,0.0,1,1,1,1
168,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00048.png,1,-0.39729657769203186,0.5961337685585022,-0.39729657769203186,0.5961337685585022,0.2702350318431854,0.7297649383544922,0.2702350318431854,0.7297649383544922,0.0,0.0,0.0,0.0,1,1,1,1
169,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00050.png,1,-0.14484000205993652,0.38681378960609436,-0.14484000205993652,0.38681378960609436,0.370131254196167,0.629868745803833,0.370131254196167,0.629868745803833,0.0,0.0,0.0,0.0,1,1,1,1
170,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00051.png,1,-0.3844977915287018,0.588420033454895,-0.3844977915287018,0.588420033454895,0.274299293756485,0.7257006764411926,0.274299293756485,0.7257006764411926,0.0,0.0,0.0,0.0,1,1,1,1
171,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00053.png,1,-0.287087082862854,0.4972778260707855,-0.287087082862854,0.4972778260707855,0.3133799135684967,0.6866201162338257,0.3133799135684967,0.6866201162338257,0.0,0.0,0.0,0.0,1,1,1,1
172,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00054.png,1,-0.26773208379745483,0.4895455241203308,-0.26773208379745483,0.4895455241203308,0.319237619638443,0.6807624101638794,0.319237619638443,0.6807624101638794,0.0,0.0,0.0,0.0,1,1,1,1
173,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00056.png,1,-0.23969623446464539,0.45372143387794495,-0.23969623446464539,0.45372143387794495,0.3332732319831848,0.6667267680168152,0.3332732319831848,0.6667267680168152,0.0,0.0,0.0,0.0,1,1,1,1
174,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00057.png,1,-0.559371829032898,0.7647390365600586,-0.559371829032898,0.7647390365600586,0.21013516187667847,0.7898648381233215,0.21013516187667847,0.7898648381233215,0.0,0.0,0.0,0.0,1,1,1,1
175,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00058.png,1,-0.39931392669677734,0.6005102396011353,-0.39931392669677734,0.6005102396011353,0.26897600293159485,0.7310240268707275,0.26897600293159485,0.7310240268707275,0.0,0.0,0.0,0.0,1,1,1,1
176,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00059.png,1,-0.12569938600063324,0.3755567669868469,-0.12569938600063324,0.3755567669868469,0.3772455155849457,0.6227545142173767,0.3772455155849457,0.6227545142173767,0.0,0.0,0.0,0.0,1,1,1,1
177,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00060.png,1,-0.4195789694786072,0.6247891783714294,-0.4195789694786072,0.6247891783714294,0.26030802726745605,0.7396919131278992,0.26030802726745605,0.7396919131278992,0.0,0.0,0.0,0.0,1,1,1,1
178,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00061.png,1,-0.49726369976997375,0.6950569748878479,-0.49726369976997375,0.6950569748878479,0.23284414410591125,0.7671558260917664,0.23284414410591125,0.7671558260917664,0.0,0.0,0.0,0.0,1,1,1,1
179,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00062.png,1,-0.2987244129180908,0.5072866678237915,-0.2987244129180908,0.5072866678237915,0.30874115228652954,0.6912588477134705,0.30874115228652954,0.6912588477134705,0.0,0.0,0.0,0.0,1,1,1,1
180,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00063.png,1,-0.4014991819858551,0.6081556677818298,-0.4014991819858551,0.6081556677818298,0.2670474052429199,0.7329525947570801,0.2670474052429199,0.7329525947570801,0.0,0.0,0.0,0.0,1,1,1,1
181,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00064.png,1,-0.5313535332679749,0.7340517044067383,-0.5313535332679749,0.7340517044067383,0.2200448215007782,0.7799551486968994,0.2200448215007782,0.7799551486968994,0.0,0.0,0.0,0.0,1,1,1,1
182,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00065.png,1,-0.11692039668560028,0.367490291595459,-0.11692039668560028,0.367490291595459,0.38121113181114197,0.6187888383865356,0.38121113181114197,0.6187888383865356,0.0,0.0,0.0,0.0,1,1,1,1
183,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00066.png,1,-0.3958999812602997,0.6019739508628845,-0.3958999812602997,0.6019739508628845,0.26935964822769165,0.7306404113769531,0.26935964822769165,0.7306404113769531,0.0,0.0,0.0,0.0,1,1,1,1
184,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00067.png,1,-0.403516948223114,0.6052045226097107,-0.403516948223114,0.6052045226097107,0.2672301232814789,0.7327698469161987,0.2672301232814789,0.7327698469161987,0.0,0.0,0.0,0.0,1,1,1,1
185,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00068.png,1,-0.37454381585121155,0.5771100521087646,-0.37454381585121155,0.5771100521087646,0.2785523533821106,0.7214476466178894,0.2785523533821106,0.7214476466178894,0.0,0.0,0.0,0.0,1,1,1,1
186,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00070.png,1,-0.3456970751285553,0.5441330075263977,-0.3456970751285553,0.5441330075263977,0.29114487767219543,0.7088550925254822,0.29114487767219543,0.7088550925254822,0.0,0.0,0.0,0.0,1,1,1,1
187,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00071.png,1,-0.43875008821487427,0.632012665271759,-0.43875008821487427,0.632012665271759,0.25525805354118347,0.7447419762611389,0.25525805354118347,0.7447419762611389,0.0,0.0,0.0,0.0,1,1,1,1
188,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00073.png,1,-0.23886702954769135,0.46267613768577576,-0.23886702954769135,0.46267613768577576,0.33147019147872925,0.6685298085212708,0.33147019147872925,0.6685298085212708,0.0,0.0,0.0,0.0,1,1,1,1
189,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00075.png,1,-0.46047189831733704,0.6582673788070679,-0.46047189831733704,0.6582673788070679,0.24624522030353546,0.7537547945976257,0.24624522030353546,0.7537547945976257,0.0,0.0,0.0,0.0,1,1,1,1
190,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00076.png,1,-0.376414954662323,0.5761551260948181,-0.376414954662323,0.5761551260948181,0.2783682346343994,0.7216317057609558,0.2783682346343994,0.7216317057609558,0.0,0.0,0.0,0.0,1,1,1,1
191,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00077.png,1,-0.24971382319927216,0.4697580933570862,-0.24971382319927216,0.4697580933570862,0.3275092840194702,0.6724907159805298,0.3275092840194702,0.6724907159805298,0.0,0.0,0.0,0.0,1,1,1,1
192,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00078.png,1,-0.4325864613056183,0.6339149475097656,-0.4325864613056183,0.6339149475097656,0.25606900453567505,0.7439310550689697,0.25606900453567505,0.7439310550689697,0.0,0.0,0.0,0.0,1,1,1,1
193,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00079.png,1,-0.5124404430389404,0.7109801769256592,-0.5124404430389404,0.7109801769256592,0.22733505070209503,0.7726649641990662,0.22733505070209503,0.7726649641990662,0.0,0.0,0.0,0.0,1,1,1,1
194,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00080.png,1,-0.5953450798988342,0.8268811702728271,-0.5953450798988342,0.8268811702728271,0.19431282579898834,0.8056871891021729,0.19431282579898834,0.8056871891021729,0.0,0.0,0.0,0.0,1,1,1,1
195,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00082.png,1,-0.36416691541671753,0.5688551664352417,-0.36416691541671753,0.5688551664352417,0.2823120057582855,0.7176880240440369,0.2823120057582855,0.7176880240440369,0.0,0.0,0.0,0.0,1,1,1,1
196,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00084.png,1,-0.16111718118190765,0.38664132356643677,-0.16111718118190765,0.38664132356643677,0.3663846552371979,0.6336154341697693,0.3663846552371979,0.6336154341697693,0.0,0.0,0.0,0.0,1,1,1,1
197,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00085.png,1,-0.45003044605255127,0.6466943621635437,-0.45003044605255127,0.6466943621635437,0.2503540515899658,0.7496458888053894,0.2503540515899658,0.7496458888053894,0.0,0.0,0.0,0.0,1,1,1,1
198,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00086.png,1,-0.2885761260986328,0.5048995018005371,-0.2885761260986328,0.5048995018005371,0.3114228844642639,0.6885771155357361,0.3114228844642639,0.6885771155357361,0.0,0.0,0.0,0.0,1,1,1,1
199,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00087.png,1,-0.22298426926136017,0.4496118128299713,-0.22298426926136017,0.4496118128299713,0.3379157483577728,0.66208416223526,0.3379157483577728,0.66208416223526,0.0,0.0,0.0,0.0,1,1,1,1
200,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00088.png,1,-0.5509973168373108,0.7603492140769958,-0.5509973168373108,0.7603492140769958,0.2122616022825241,0.7877383828163147,0.2122616022825241,0.7877383828163147,0.0,0.0,0.0,0.0,1,1,1,1
201,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00089.png,1,-0.44552093744277954,0.6438576579093933,-0.44552093744277954,0.6438576579093933,0.25173529982566833,0.7482646703720093,0.25173529982566833,0.7482646703720093,0.0,0.0,0.0,0.0,1,1,1,1
202,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00091.png,1,-0.4851173162460327,0.6820000410079956,-0.4851173162460327,0.6820000410079956,0.23737643659114838,0.7626236081123352,0.23737643659114838,0.7626236081123352,0.0,0.0,0.0,0.0,1,1,1,1
