index,sample_id,target,logit_0,logit_1,prob_1,argmax_prediction,threshold_prediction,calibrated_argmax_prediction
318,sample_000318,1,0.3722889721393585,-0.06735775619745255,0.3918251693248749,0,1,1
319,sample_000319,1,0.26010140776634216,0.053563810884952545,0.4485483765602112,0,1,1
320,sample_000320,1,0.1295379400253296,0.15963295102119446,0.5075231790542603,1,1,1
321,sample_000321,1,0.1566499024629593,0.13134515285491943,0.4936741292476654,0,1,1
322,sample_000322,1,-0.22861695289611816,0.4451010823249817,0.662335216999054,1,1,1
323,sample_000323,1,-0.05958832427859306,0.31612202525138855,0.5928381085395813,1,1,1
324,sample_000324,1,0.2803296446800232,0.03031950071454048,0.43782100081443787,0,1,1
325,sample_000325,1,-0.3859882950782776,0.5857633352279663,0.7254684567451477,1,1,1
326,sample_000326,1,-0.46307796239852905,0.6441302299499512,0.7516082525253296,1,1,1
327,sample_000327,1,-0.2717455327510834,0.4864342212677002,0.6809583902359009,1,1,1
328,sample_000328,1,0.4508498013019562,-0.12275636941194534,0.36040517687797546,0,1,1
329,sample_000329,1,0.23536111414432526,0.06758521497249603,0.4581541121006012,0,1,1
330,sample_000330,1,-0.21998266875743866,0.437622994184494,0.6587223410606384,1,1,1
331,sample_000331,1,-0.3889487683773041,0.5821368098258972,0.7253358364105225,1,1,1
332,sample_000332,1,-0.09269928932189941,0.3354981243610382,0.6054431796073914,1,1,1
333,sample_000333,1,-0.15783917903900146,0.37755286693573,0.6307398676872253,1,1,1
334,sample_000334,1,0.23178979754447937,0.061290860176086426,0.45747819542884827,0,1,1
335,sample_000335,1,-0.16037186980247498,0.3847666084766388,0.6330069303512573,1,1,1
336,sample_000336,1,-0.09350769966840744,0.32721900939941406,0.6036571264266968,1,1,1
337,sample_000337,1,0.4986264407634735,-0.17225898802280426,0.33829858899116516,0,0,0
338,sample_000338,1,0.0649154856801033,0.20971877872943878,0.5361377000808716,1,1,1
339,sample_000339,1,-0.012777662836015224,0.2625259757041931,0.5683944821357727,1,1,1
340,sample_000340,1,0.15685896575450897,0.13220684230327606,0.49383726716041565,0,1,1
341,sample_000341,1,0.2441502809524536,0.05762954428792,0.4535045325756073,0,1,1
342,sample_000342,1,-0.44589170813560486,0.6363849639892578,0.7469245195388794,1,1,1
343,sample_000343,1,-0.45922964811325073,0.6421202421188354,0.750512957572937,1,1,1
344,sample_000344,1,0.0391663983464241,0.22989003360271454,0.5475369095802307,1,1,1
345,sample_000345,1,0.28414225578308105,0.013637813739478588,0.4327832758426666,0,1,1
346,sample_000346,1,-0.2646051347255707,0.4832315742969513,0.6787071824073792,1,1,1
347,sample_000347,1,-0.27934208512306213,0.49371662735939026,0.6841821670532227,1,1,1
348,sample_000348,1,0.0021643447689712048,0.25513002276420593,0.5629063248634338,1,1,1
349,sample_000349,1,0.09951087832450867,0.1785522699356079,0.5197500586509705,1,1,1
350,sample_000350,1,-0.3980494439601898,0.5845381617546082,0.72762131690979,1,1,1
351,sample_000351,1,0.2028207778930664,0.09198702871799469,0.4723198711872101,0,1,1
352,sample_000352,1,-0.17791743576526642,0.4014080762863159,0.6409121751785278,1,1,1
353,sample_000353,1,-0.2641550302505493,0.4747198224067688,0.6767497658729553,1,1,1
354,sample_000354,1,-0.25814947485923767,0.4627535045146942,0.6728058457374573,1,1,1
355,sample_000355,1,-0.45043352246284485,0.6386104226112366,0.7482016682624817,1,1,1
356,sample_000356,1,-0.30163925886154175,0.5057385563850403,0.6915504336357117,1,1,1
357,sample_000357,1,0.01679302379488945,0.25307196378707886,0.5587964653968811,1,1,1
358,sample_000358,1,0.262033075094223,0.035597629845142365,0.44363176822662354,0,1,1
359,sample_000359,1,0.5586677193641663,-0.22325299680233002,0.31390607357025146,0,0,0
360,sample_000360,1,-0.22459734976291656,0.45046576857566833,0.6626359224319458,1,1,1
361,sample_000361,1,0.2877482771873474,0.015080646611750126,0.43225228786468506,0,1,1
362,sample_000362,1,-0.27455899119377136,0.4862372875213623,0.6815266013145447,1,1,1
363,sample_000363,1,-0.41876402497291565,0.6078993678092957,0.7362685799598694,1,1,1
364,sample_000364,1,-0.49232107400894165,0.6735634207725525,0.7624002695083618,1,1,1
365,sample_000365,1,-0.015349053777754307,0.2725001573562622,0.5714695453643799,1,1,1
366,sample_000366,1,-0.41125789284706116,0.5985514521598816,0.7329828143119812,1,1,1
367,sample_000367,1,0.5765446424484253,-0.24240809679031372,0.3059859871864319,0,0,0
368,sample_000368,1,0.5822571516036987,-0.24142475426197052,0.30498266220092773,0,0,0
369,sample_000369,1,0.04027211666107178,0.2341497242450714,0.5483181476593018,1,1,1
370,sample_000370,1,0.49393969774246216,-0.16745221614837646,0.3404270112514496,0,0,0
371,sample_000371,1,0.5103456974029541,-0.19278287887573242,0.33111894130706787,0,0,0
372,sample_000372,1,-0.1204497367143631,0.36132392287254333,0.6181666254997253,1,1,1
373,sample_000373,1,-0.2443988025188446,0.4551396369934082,0.6680854558944702,1,1,1
374,sample_000374,1,0.3535153865814209,-0.038413312286138535,0.40325310826301575,0,1,1
375,sample_000375,1,-0.5560839176177979,0.7459481358528137,0.7861767411231995,1,1,1
376,sample_000376,1,-0.17285490036010742,0.4039725661277771,0.6403371095657349,1,1,1
377,sample_000377,1,0.24379152059555054,0.041490428149700165,0.44959649443626404,0,1,1
378,sample_000378,1,0.15226297080516815,0.11664833873510361,0.4910973012447357,0,1,1
379,sample_000379,1,-0.5362723469734192,0.7327138781547546,0.7805691361427307,1,1,1
380,sample_000380,1,-0.12675710022449493,0.3600510060787201,0.619354248046875,1,1,1
381,sample_000381,1,-0.4960927367210388,0.6791579723358154,0.7640928030014038,1,1,1
382,sample_000382,1,0.5617852210998535,-0.21172600984573364,0.3157200515270233,0,0,0
383,sample_000383,1,0.29874587059020996,-0.010146538726985455,0.4233851134777069,0,1,1
384,sample_000384,1,-0.0917612835764885,0.33461466431617737,0.6050079464912415,1,1,1
385,sample_000385,1,-0.12779733538627625,0.3798806667327881,0.6242619752883911,1,1,1
386,sample_000386,1,-0.2562834322452545,0.46545904874801636,0.672990620136261,1,1,1
387,sample_000387,1,-0.22275643050670624,0.4424949288368225,0.6604390740394592,1,1,1
388,sample_000388,1,0.37435245513916016,-0.04449738934636116,0.3967919945716858,0,1,1
389,sample_000389,1,-0.3198116421699524,0.5204954743385315,0.6985298991203308,1,1,1
390,sample_000390,1,0.2633820176124573,0.0470321848988533,0.44612252712249756,0,1,1
391,sample_000391,1,-0.09036023169755936,0.31868353486061096,0.6008585691452026,1,1,1
392,sample_000392,1,0.29040417075157166,0.014924464747309685,0.43156230449676514,0,1,1
393,sample_000393,1,-0.16790363192558289,0.4024635851383209,0.6388478875160217,1,1,1
394,sample_000394,1,-0.23064450919628143,0.4431554973125458,0.662353515625,1,1,1
395,sample_000395,1,0.20838192105293274,0.09517286717891693,0.4717279374599457,0,1,1
396,sample_000396,1,-0.25868862867355347,0.4731983244419098,0.6752192378044128,1,1,1
397,sample_000397,1,-0.3234330117702484,0.5263893008232117,0.7005298137664795,1,1,1
398,sample_000398,1,-0.4141497313976288,0.6059828996658325,0.7349984645843506,1,1,1
399,sample_000399,1,2.5275847292505205e-05,0.26244279742240906,0.5652304887771606,1,1,1
400,sample_000400,1,0.2619899809360504,0.03342171758413315,0.44310542941093445,0,1,1
401,sample_000401,1,0.17752982676029205,0.11069826036691666,0.48329830169677734,0,1,1
402,sample_000402,1,0.33525294065475464,-0.021636487916111946,0.41171273589134216,0,1,1
403,sample_000403,1,0.1865604817867279,0.1047053411602974,0.4795476496219635,0,1,1
404,sample_000404,1,-0.29436811804771423,0.5096535682678223,0.690834105014801,1,1,1
405,sample_000405,1,-0.1746133416891098,0.4079861044883728,0.6416653394699097,1,1,1
406,sample_000406,1,-0.3204110860824585,0.5302643775939941,0.70070880651474,1,1,1
407,sample_000407,1,0.20078633725643158,0.0923759937286377,0.4729239344596863,0,1,1
408,sample_000408,1,-0.03099306859076023,0.27964717149734497,0.577041506767273,1,1,1
409,sample_000409,1,-0.14211046695709229,0.37508252263069153,0.626491129398346,1,1,1
410,sample_000410,1,-0.15484492480754852,0.39431747794151306,0.6339412331581116,1,1,1
411,sample_000411,1,-0.1839059442281723,0.3985522389411926,0.6416328549385071,1,1,1
412,sample_000412,1,0.5573717355728149,-0.22325754165649414,0.3141842782497406,0,0,0
413,sample_000413,1,0.34661173820495605,-0.03463779389858246,0.40582555532455444,0,1,1
414,sample_000414,1,-0.33271440863609314,0.5265037417411804,0.7024972438812256,1,1,1
415,sample_000415,1,0.23371268808841705,0.0611276812851429,0.4569605588912964,0,1,1
416,sample_000416,1,-0.11737043410539627,0.36365610361099243,0.617990255355835,1,1,1
417,sample_000417,1,-0.11397261172533035,0.3459430932998657,0.6129941344261169,1,1,1
418,sample_000418,1,0.06685565412044525,0.21036870777606964,0.5358167886734009,1,1,1
419,sample_000419,1,0.0616777203977108,0.2011401355266571,0.5348091721534729,1,1,1
420,sample_000420,1,0.3304544687271118,-0.015205392614006996,0.4144352972507477,0,1,1
421,sample_000421,1,0.4869382977485657,-0.15841715037822723,0.34403690695762634,0,0,0
422,sample_000422,1,0.49551740288734436,-0.17095361649990082,0.3392874598503113,0,0,0
423,sample_000423,1,-0.08602344989776611,0.33256995677948,0.6031466126441956,1,1,1
424,sample_000424,1,-0.2691397964954376,0.479621946811676,0.6789088845252991,1,1,1
425,sample_000425,1,-0.13860772550106049,0.38172483444213867,0.6272255182266235,1,1,1
426,sample_000426,1,-0.2817399501800537,0.48272788524627686,0.6823229789733887,1,1,1
427,sample_000427,1,-0.5727208256721497,0.7547458410263062,0.7904212474822998,1,1,1
428,sample_000428,1,-0.039306312799453735,0.2780260145664215,0.5786739587783813,1,1,1
429,sample_000429,1,0.45071476697921753,-0.1271141916513443,0.3594323396682739,0,1,1
430,sample_000430,1,-0.38163048028945923,0.5728948712348938,0.7220243215560913,1,1,1
431,sample_000431,1,-0.07044433057308197,0.3105629086494446,0.5941160321235657,1,1,1
432,sample_000432,1,-0.3192303478717804,0.5225340127944946,0.6988366842269897,1,1,1
433,sample_000433,1,-0.2547048330307007,0.46095287799835205,0.6716501116752625,1,1,1
434,sample_000434,1,0.23387044668197632,0.05745457485318184,0.4560100734233856,0,1,1
435,sample_000435,1,-0.155587837100029,0.37456315755844116,0.6295183300971985,1,1,1
436,sample_000436,1,-0.34247496724128723,0.5365152359008789,0.7066128849983215,1,1,1
437,sample_000437,1,-0.0018072372768074274,0.25443825125694275,0.5637131333351135,1,1,1
438,sample_000438,1,0.0959431454539299,0.16906502842903137,0.518272340297699,1,1,1
439,sample_000439,1,0.3737158477306366,-0.068564273416996,0.3911978304386139,0,1,1
440,sample_000440,1,-0.1842939406633377,0.407897025346756,0.6438676714897156,1,1,1
441,sample_000441,1,0.04818487912416458,0.20952770113945007,0.540248453617096,1,1,1
442,sample_000442,1,-0.45654624700546265,0.6437289118766785,0.7503116726875305,1,1,1
443,sample_000443,1,-0.031182436272501945,0.2897081673145294,0.5795412659645081,1,1,1
444,sample_000444,1,-0.2959175407886505,0.4992005228996277,0.6889292597770691,1,1,1
445,sample_000445,1,-0.19548989832401276,0.41016384959220886,0.6469487547874451,1,1,1
446,sample_000446,1,0.16604958474636078,0.12110020220279694,0.48876455426216125,0,1,1
447,sample_000447,1,0.014526930637657642,0.23286394774913788,0.5543684363365173,1,1,1
448,sample_000448,1,-0.14045962691307068,0.37208500504493713,0.6254028081893921,1,1,1
449,sample_000449,1,-0.03612614795565605,0.2972319424152374,0.5825762152671814,1,1,1
450,sample_000450,1,0.05886247754096985,0.21638123691082,0.5392984747886658,1,1,1
451,sample_000451,1,-0.30865591764450073,0.5116427540779114,0.6942997574806213,1,1,1
452,sample_000452,1,0.03199607878923416,0.2381804883480072,0.5513642430305481,1,1,1
453,sample_000453,1,-0.30374661087989807,0.5021318197250366,0.6912305355072021,1,1,1
454,sample_000454,1,0.3627229630947113,-0.0591973178088665,0.3960573673248291,0,1,1
455,sample_000455,1,0.3342248797416687,-0.0023119128309190273,0.4166509807109833,0,1,1
456,sample_000456,1,-0.11509842425584793,0.34886324405670166,0.6139535903930664,1,1,1
457,sample_000457,1,0.3625478744506836,-0.04443866387009621,0.3996348977088928,0,1,1
458,sample_000458,1,0.22694620490074158,0.07732740789651871,0.462664932012558,0,1,1
459,sample_000459,1,0.07095777243375778,0.19466693699359894,0.5308879613876343,1,1,1
460,sample_000460,1,-0.20397846400737762,0.4192695915699005,0.6509568691253662,1,1,1
461,sample_000461,1,-0.09459486603736877,0.32229241728782654,0.6027381420135498,1,1,1
462,sample_000462,1,-0.2558141052722931,0.4719589352607727,0.67431640625,1,1,1
463,sample_000463,1,-0.3823239207267761,0.5848718285560608,0.7245602011680603,1,1,1
464,sample_000464,1,-0.23383451998233795,0.44785276055336,0.6641151905059814,1,1,1
465,sample_000465,1,0.022527476772665977,0.23772114515304565,0.5535917282104492,1,1,1
466,sample_000466,1,0.6718500852584839,-0.32586124539375305,0.26939165592193604,0,0,0
467,sample_000467,1,0.19205427169799805,0.09093472361564636,0.4747416377067566,0,1,1
468,sample_000468,1,-0.31913819909095764,0.5252254605293274,0.6993834376335144,1,1,1
469,sample_000469,1,0.03550691530108452,0.22340817749500275,0.5468376278877258,1,1,1
470,sample_000470,1,-0.1277107447385788,0.36217185854911804,0.6200788021087646,1,1,1
471,sample_000471,1,-0.2499508410692215,0.4594225287437439,0.6702626347541809,1,1,1
472,sample_000472,1,-0.13150125741958618,0.35915884375572205,0.6202619075775146,1,1,1
473,sample_000473,1,-0.49506524205207825,0.6755902171134949,0.7632635235786438,1,1,1
474,sample_000474,1,-0.3007911741733551,0.5063840746879578,0.6915072202682495,1,1,1
475,sample_000475,1,-0.016744859516620636,0.2578044831752777,0.5682094097137451,1,1,1
476,sample_000476,1,0.04024122282862663,0.22438183426856995,0.5459055304527283,1,1,1
477,sample_000477,1,0.4570411741733551,-0.12102457135915756,0.35937777161598206,0,1,1
478,sample_000478,1,-0.11203597486019135,0.35378700494766235,0.6143946647644043,1,1,1
479,sample_000479,1,-0.23955413699150085,0.4444582760334015,0.6646336317062378,1,1,1
480,sample_000480,1,0.23877400159835815,0.06035524979233742,0.45551326870918274,0,1,1
481,sample_000481,1,-0.021702032536268234,0.28586843609809875,0.5762921571731567,1,1,1
482,sample_000482,1,-0.2650825083255768,0.4685511589050293,0.67560213804245,1,1,1
483,sample_000483,1,-0.16368526220321655,0.38998931646347046,0.6349877119064331,1,1,1
484,sample_000484,1,0.13150589168071747,0.15237194299697876,0.5052163600921631,1,1,1
485,sample_000485,1,0.002804395044222474,0.2579202353954315,0.5634352564811707,1,1,1
486,sample_000486,1,-0.4132315516471863,0.600968599319458,0.7338413596153259,1,1,1
487,sample_000487,1,0.15201877057552338,0.13703791797161102,0.4962548315525055,0,1,1
488,sample_000488,1,0.06253176927566528,0.21206308901309967,0.5373133420944214,1,1,1
489,sample_000489,1,0.5894043445587158,-0.24850644171237946,0.30197498202323914,0,0,0
490,sample_000490,1,0.48996996879577637,-0.16701877117156982,0.3414163589477539,0,0,0
491,sample_000491,1,0.4562933146953583,-0.12634164094924927,0.3583265244960785,0,1,1
492,sample_000492,1,0.22910498082637787,0.07502854615449905,0.46155694127082825,0,1,1
493,sample_000493,1,-0.3366066515445709,0.5312031507492065,0.7042897343635559,1,1,1
494,sample_000494,1,-0.4042922854423523,0.5929678082466125,0.7305194735527039,1,1,1
495,sample_000495,1,-0.27880287170410156,0.48606380820274353,0.682409405708313,1,1,1
496,sample_000496,1,-0.34732508659362793,0.5521578788757324,0.7108432650566101,1,1,1
497,sample_000497,1,-0.42542052268981934,0.6108556985855103,0.7381308674812317,1,1,1
498,sample_000498,1,-0.04610562324523926,0.2854234576225281,0.5821313858032227,1,1,1
499,sample_000499,1,-0.07387783378362656,0.3197554051876068,0.5971570014953613,1,1,1
500,sample_000500,1,-0.08325804024934769,0.32568106055259705,0.6008334755897522,1,1,1
501,sample_000501,1,0.38732975721359253,-0.06979963183403015,0.38766705989837646,0,1,1
502,sample_000502,1,-0.30603548884391785,0.5053339004516602,0.6924012303352356,1,1,1
503,sample_000503,1,-0.4974413514137268,0.6810030341148376,0.7646679878234863,1,1,1
504,sample_000504,1,-0.30556854605674744,0.5076918005943298,0.6928038001060486,1,1,1
505,sample_000505,1,-0.09860771894454956,0.3440459072589874,0.6088911294937134,1,1,1
506,sample_000506,1,-0.2877430021762848,0.5003789067268372,0.6874279379844666,1,1,1
507,sample_000507,1,-0.024148549884557724,0.2797677218914032,0.5753995776176453,1,1,1
508,sample_000508,1,0.10980941355228424,0.17256326973438263,0.5156832933425903,1,1,1
509,sample_000509,1,0.469190388917923,-0.13472318649291992,0.3534488379955292,0,0,0
510,sample_000510,1,-0.18102744221687317,0.39543771743774414,0.6402536034584045,1,1,1
511,sample_000511,1,-0.2692703604698181,0.4909897744655609,0.6814101934432983,1,1,1
512,sample_000512,1,-0.11022882163524628,0.3600552976131439,0.6154509782791138,1,1,1
513,sample_000513,1,-0.3458198010921478,0.5405956506729126,0.7081499099731445,1,1,1
514,sample_000514,1,0.38846832513809204,-0.07102328538894653,0.38710644841194153,0,1,1
515,sample_000515,1,-0.44120949506759644,0.6251686215400696,0.7439075708389282,1,1,1
516,sample_000516,1,0.06572426855564117,0.21352669596672058,0.5368834733963013,1,1,1
517,sample_000517,1,0.21839523315429688,0.07659785449504852,0.46460989117622375,0,1,1
518,sample_000518,1,-0.05647628381848335,0.2948912978172302,0.5869491696357727,1,1,1
519,sample_000519,1,0.1542518436908722,0.11795513331890106,0.4909268319606781,0,1,1
520,sample_000520,1,0.0850258395075798,0.19474631547927856,0.5274026393890381,1,1,1
521,sample_000521,1,-0.2920578420162201,0.5071426033973694,0.689803421497345,1,1,1
522,sample_000522,1,0.07872536778450012,0.19437061250209808,0.5288791060447693,1,1,1
523,sample_000523,1,0.1870720386505127,0.10451602935791016,0.47937268018722534,0,1,1
