sample_index,sample_path,target,prob_1,argmax_prediction,threshold_prediction
273,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00182.png,1,0.5452476739883423,1,1
274,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00183.png,1,0.5793545842170715,1,1
275,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00184.png,1,0.598442018032074,1,1
276,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00186.png,1,0.6125604510307312,1,1
277,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00187.png,1,0.6329458951950073,1,1
278,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00188.png,1,0.545313835144043,1,1
279,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00191.png,1,0.592256486415863,1,1
280,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00194.png,1,0.593048632144928,1,1
281,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00195.png,1,0.5804422497749329,1,1
282,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00196.png,1,0.6132782101631165,1,1
283,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00197.png,1,0.6442700028419495,1,1
284,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00200.png,1,0.621649980545044,1,1
285,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00206.png,1,0.476930171251297,0,0
286,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00207.png,1,0.6002451777458191,1,1
287,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00208.png,1,0.5780085325241089,1,1
288,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00209.png,1,0.557162880897522,1,1
289,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00211.png,1,0.5385828018188477,1,1
290,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00212.png,1,0.6218745708465576,1,1
291,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00213.png,1,0.6255893111228943,1,1
292,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00214.png,1,0.598966658115387,1,1
293,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00216.png,1,0.5123656392097473,1,1
294,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00218.png,1,0.5421985387802124,1,1
295,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00221.png,1,0.5910106897354126,1,1
296,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00222.png,1,0.4562634527683258,0,0
297,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00224.png,1,0.6018840074539185,1,1
298,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00225.png,1,0.6369885802268982,1,1
299,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00228.png,1,0.5464416742324829,1,1
300,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00229.png,1,0.6360888481140137,1,1
301,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00230.png,1,0.6381055116653442,1,1
302,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00231.png,1,0.5711310505867004,1,1
303,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00232.png,1,0.6200361251831055,1,1
304,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00234.png,1,0.6540772914886475,1,1
305,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00236.png,1,0.6365153789520264,1,1
306,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00238.png,1,0.6874586343765259,1,1
307,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00239.png,1,0.6830577850341797,1,1
308,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00240.png,1,0.6514682173728943,1,1
309,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00241.png,1,0.5030145645141602,1,1
310,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00242.png,1,0.5982158780097961,1,1
311,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00243.png,1,0.6915193200111389,1,1
312,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00244.png,1,0.5942761898040771,1,1
313,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00245.png,1,0.5891815423965454,1,1
314,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00246.png,1,0.5813146233558655,1,1
315,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00247.png,1,0.7062171101570129,1,1
316,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00249.png,1,0.6013718247413635,1,1
317,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00250.png,1,0.5355685353279114,1,1
318,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00253.png,1,0.5486853718757629,1,1
319,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00255.png,1,0.6400015354156494,1,1
320,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00256.png,1,0.6218817830085754,1,1
321,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00257.png,1,0.5312077403068542,1,1
322,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00258.png,1,0.6390166282653809,1,1
323,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00260.png,1,0.5472772717475891,1,1
324,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00261.png,1,0.5973386168479919,1,1
325,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00262.png,1,0.43985092639923096,0,0
326,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00263.png,1,0.6489710807800293,1,1
327,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00264.png,1,0.6433216333389282,1,1
328,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00265.png,1,0.5763005018234253,1,1
329,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00266.png,1,0.5648055672645569,1,1
330,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00267.png,1,0.6293967962265015,1,1
331,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00268.png,1,0.5848395228385925,1,1
332,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00269.png,1,0.4916163384914398,0,0
333,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00270.png,1,0.606437623500824,1,1
334,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00271.png,1,0.5490120649337769,1,1
335,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00272.png,1,0.5760605335235596,1,1
336,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00273.png,1,0.5676345825195312,1,1
337,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00274.png,1,0.6337430477142334,1,1
338,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00275.png,1,0.6249843239784241,1,1
339,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00276.png,1,0.5991212129592896,1,1
340,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00277.png,1,0.6218836903572083,1,1
341,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00278.png,1,0.5665585994720459,1,1
342,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00279.png,1,0.577338457107544,1,1
343,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00280.png,1,0.6101099848747253,1,1
344,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00282.png,1,0.568088173866272,1,1
345,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00283.png,1,0.5559363961219788,1,1
346,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00285.png,1,0.5856907367706299,1,1
347,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00286.png,1,0.6845325231552124,1,1
348,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00289.png,1,0.5377894639968872,1,1
349,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00290.png,1,0.5822404026985168,1,1
350,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00291.png,1,0.6692479848861694,1,1
351,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00292.png,1,0.6639800667762756,1,1
352,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00294.png,1,0.5569252967834473,1,1
353,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00297.png,1,0.5047837495803833,1,1
354,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00300.png,1,0.5777913331985474,1,1
355,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00301.png,1,0.5748708248138428,1,1
356,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00302.png,1,0.6419607400894165,1,1
357,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00303.png,1,0.5859884023666382,1,1
358,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00304.png,1,0.6575793027877808,1,1
359,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00305.png,1,0.6825769543647766,1,1
360,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00306.png,1,0.5283443331718445,1,1
361,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00307.png,1,0.5467533469200134,1,1
362,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00308.png,1,0.5649675130844116,1,1
363,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00309.png,1,0.5819308161735535,1,1
364,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00310.png,1,0.5908474326133728,1,1
365,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00313.png,1,0.602135181427002,1,1
366,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00314.png,1,0.637922465801239,1,1
367,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00315.png,1,0.5504674911499023,1,1
368,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00316.png,1,0.5837591290473938,1,1
369,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00317.png,1,0.6131042838096619,1,1
370,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00318.png,1,0.5332133769989014,1,1
371,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00319.png,1,0.48000290989875793,0,0
372,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00320.png,1,0.5931487679481506,1,1
373,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00321.png,1,0.5924614071846008,1,1
374,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00322.png,1,0.5805882811546326,1,1
375,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00323.png,1,0.6893627047538757,1,1
376,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00324.png,1,0.5506210923194885,1,1
377,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00325.png,1,0.4904112219810486,0,0
378,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00327.png,1,0.6789289116859436,1,1
379,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00328.png,1,0.613943874835968,1,1
380,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00330.png,1,0.634082555770874,1,1
381,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00331.png,1,0.5216845870018005,1,1
382,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00332.png,1,0.5463290214538574,1,1
383,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00333.png,1,0.5535447597503662,1,1
384,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00337.png,1,0.6409227848052979,1,1
385,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00338.png,1,0.5934947729110718,1,1
386,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00339.png,1,0.5435364842414856,1,1
387,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00341.png,1,0.5183332562446594,1,1
388,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00342.png,1,0.5736997127532959,1,1
389,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00343.png,1,0.5519362688064575,1,1
390,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00344.png,1,0.577385663986206,1,1
391,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00345.png,1,0.5571601390838623,1,1
392,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00346.png,1,0.6723597645759583,1,1
393,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00347.png,1,0.5926100015640259,1,1
394,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00348.png,1,0.5180531144142151,1,1
395,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00350.png,1,0.6424520611763,1,1
396,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00351.png,1,0.5255604386329651,1,1
397,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00352.png,1,0.61150723695755,1,1
398,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00355.png,1,0.6355761289596558,1,1
399,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00356.png,1,0.4518059194087982,0,0
400,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00357.png,1,0.5556561946868896,1,1
401,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00359.png,1,0.4454803764820099,0,0
402,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00361.png,1,0.6152356863021851,1,1
403,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00362.png,1,0.5740048885345459,1,1
404,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00363.png,1,0.5962744355201721,1,1
405,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00364.png,1,0.6366633772850037,1,1
406,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00367.png,1,0.6291481852531433,1,1
407,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00368.png,1,0.6074168086051941,1,1
408,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00369.png,1,0.6154187321662903,1,1
409,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00370.png,1,0.4766121804714203,0,0
410,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00371.png,1,0.5857093930244446,1,1
411,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00372.png,1,0.5585106015205383,1,1
412,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00373.png,1,0.45538878440856934,0,0
413,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00374.png,1,0.5986422896385193,1,1
414,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00375.png,1,0.4960630536079407,0,0
415,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00376.png,1,0.3767523169517517,0,0
416,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00377.png,1,0.5933196544647217,1,1
417,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00379.png,1,0.4009123742580414,0,0
418,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00380.png,1,0.6189322471618652,1,1
419,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00381.png,1,0.5942432284355164,1,1
420,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00384.png,1,0.6290575861930847,1,1
421,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00385.png,1,0.665536642074585,1,1
422,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00386.png,1,0.5061508417129517,1,1
423,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00387.png,1,0.6590869426727295,1,1
424,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00389.png,1,0.6205068230628967,1,1
425,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00390.png,1,0.5982394218444824,1,1
426,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00391.png,1,0.6557121276855469,1,1
427,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00393.png,1,0.6124067902565002,1,1
428,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00394.png,1,0.6349883675575256,1,1
429,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00396.png,1,0.6689581274986267,1,1
430,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00397.png,1,0.5943549275398254,1,1
431,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00398.png,1,0.6409476399421692,1,1
432,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00399.png,1,0.5785824060440063,1,1
433,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00400.png,1,0.5988046526908875,1,1
434,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00401.png,1,0.65375816822052,1,1
435,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00402.png,1,0.5896885991096497,1,1
436,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00404.png,1,0.5864187479019165,1,1
437,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00405.png,1,0.587983250617981,1,1
438,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00407.png,1,0.5284315347671509,1,1
439,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00408.png,1,0.6358852386474609,1,1
440,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00410.png,1,0.7209733128547668,1,1
441,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00412.png,1,0.5809019804000854,1,1
442,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00413.png,1,0.5797243714332581,1,1
443,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00414.png,1,0.5778383612632751,1,1
444,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00415.png,1,0.5570099353790283,1,1
445,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00418.png,1,0.57741779088974,1,1
446,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00419.png,1,0.6838634014129639,1,1
447,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00421.png,1,0.5709220170974731,1,1
448,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00422.png,1,0.5604504942893982,1,1
449,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00423.png,1,0.5803232192993164,1,1
450,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00425.png,1,0.5497780442237854,1,1
451,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00426.png,1,0.5058806538581848,1,1
452,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00427.png,1,0.5848018527030945,1,1
453,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00428.png,1,0.6688804626464844,1,1
454,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00430.png,1,0.660205602645874,1,1
455,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00431.png,1,0.5444197058677673,1,1
456,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00432.png,1,0.6122583746910095,1,1
457,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00434.png,1,0.4900086224079132,0,0
458,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00435.png,1,0.6344498991966248,1,1
459,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00436.png,1,0.5718956589698792,1,1
460,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00439.png,1,0.5872974395751953,1,1
461,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00440.png,1,0.63410884141922,1,1
462,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00441.png,1,0.5894983410835266,1,1
463,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00442.png,1,0.6100586652755737,1,1
464,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00443.png,1,0.6194747686386108,1,1
465,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00444.png,1,0.6356202960014343,1,1
466,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00445.png,1,0.5639815330505371,1,1
467,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00446.png,1,0.5504825711250305,1,1
468,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00447.png,1,0.6211082935333252,1,1
469,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00448.png,1,0.6014346480369568,1,1
470,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00449.png,1,0.6707751750946045,1,1
471,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00450.png,1,0.5463292598724365,1,1
472,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00451.png,1,0.5793851613998413,1,1
473,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00452.png,1,0.606850802898407,1,1
474,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00453.png,1,0.6172848343849182,1,1
475,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00457.png,1,0.5735023021697998,1,1
476,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00458.png,1,0.6409046649932861,1,1
477,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00460.png,1,0.6047812700271606,1,1
478,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00461.png,1,0.5603440403938293,1,1
479,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00462.png,1,0.601523756980896,1,1
480,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00464.png,1,0.7181464433670044,1,1
481,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00465.png,1,0.6415857672691345,1,1
482,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00466.png,1,0.5831382274627686,1,1
483,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00467.png,1,0.5209931135177612,1,1
484,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00468.png,1,0.5904353857040405,1,1
485,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00469.png,1,0.600151777267456,1,1
486,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00470.png,1,0.5161921977996826,1,1
487,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00472.png,1,0.547432541847229,1,1
488,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00473.png,1,0.613761842250824,1,1
489,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00474.png,1,0.5611289143562317,1,1
490,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00475.png,1,0.5327821969985962,1,1
491,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00477.png,1,0.6537718176841736,1,1
492,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00480.png,1,0.558773934841156,1,1
493,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00481.png,1,0.4869815409183502,0,0
494,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00482.png,1,0.5886560678482056,1,1
495,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00485.png,1,0.5860709547996521,1,1
496,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00486.png,1,0.5525266528129578,1,1
497,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00487.png,1,0.6209389567375183,1,1
498,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00488.png,1,0.6320189237594604,1,1
499,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00489.png,1,0.48052412271499634,0,0
500,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00492.png,1,0.6523861289024353,1,1
501,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00493.png,1,0.5681067705154419,1,1
502,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00494.png,1,0.5621024370193481,1,1
503,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00495.png,1,0.6453648209571838,1,1
504,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00497.png,1,0.5510293245315552,1,1
505,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00499.png,1,0.6545491814613342,1,1
506,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00501.png,1,0.6282950639724731,1,1
507,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00503.png,1,0.4520874321460724,0,0
508,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00504.png,1,0.5484985709190369,1,1
509,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00506.png,1,0.523956835269928,1,1
510,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00507.png,1,0.7153368592262268,1,1
511,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00508.png,1,0.6375770568847656,1,1
512,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00510.png,1,0.7754806876182556,1,1
513,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00511.png,1,0.6110612154006958,1,1
514,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00512.png,1,0.693108081817627,1,1
515,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00513.png,1,0.6497452855110168,1,1
516,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00514.png,1,0.5674192905426025,1,1
517,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00515.png,1,0.6193729043006897,1,1
518,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00516.png,1,0.6653876900672913,1,1
519,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00517.png,1,0.5736357569694519,1,1
520,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00518.png,1,0.5907095074653625,1,1
521,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00520.png,1,0.5865840911865234,1,1
522,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00521.png,1,0.6025438904762268,1,1
523,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00523.png,1,0.4835403263568878,0,0
